TT11,10024492,light headedness,10007541
TT4,10024492,light headed,10007541
TT2,10028596,affected gait--small steps,10007541
TT6,10028596,my gait was like someone who could barely walk,10007541
TT4,10028596,walk a little funny,10007541
TT3,10028596,heart attack,10007541
TT5,10028596,heart attacks,10007541
TT1,10028596,heart-attack,10007541
TT1,10030109,severe edema of lower extremities,10007541
TT1,10030109,severe edema with swelling of limbs,10007541
TT2,10033557,heart palpitations,10007541
TT8,10033557,palpitations,10007541
TT5,10033557,palpitations,10007541
TT4,10033557,heart palpitations,10007541
TT5,10033557,heart palpitations,10007541
TT8,10033557,Palpatations,10007541
TT8,10033557,palpitations,10007541
TT13,10033557,heart palputations,10007541
TT6,10033557,heart palpitations,10007541
TT13,10033557,heart palpatations,10007541
TT13,10033557,heart racing,10007541
TT3,10033557,heart palpatations,10007541
TT5,10033557,palpatations,10007541
TT3,10033557,heart palpitations,10007541
TT4,10034611,peripheral neuropathy in feet and legs,10007541
TT7,10042693,swollen feet and ankles,10007541
TT2,10042693,swollen feet & ankles,10007541
TT3,10042693,Swollen feet,10007541
TT3,10042693,lumpy swelling on both feet in same place on each,10007541
TT4,10042693,swollen feet,10007541
TT2,10042693,swelling feet,10007541
TT4,10042693,sever swelling of feet,10007541
TT5,10042693,Swollen feet,10007541
TT12,10042693,swollen foot,10007541
TT2,10042693,swelling feet,10007541
TT6,10042694,fingertips got puffy,10007541
TT1,10042694,fingers swelled up,10007541
TT9,10042694,knuckles are so swollen,10007541
TT14,10042694,fingers are swollen,10007541
TT2,10042702,SWELLING OF THE LEGS AND FEET,10007541
TT2,10042702,swelling of the legs,10007541
TT2,10042702,swollen legs,10007541
TT2,10042702,swollen legs,10007541
TT2,10042772,faintness,10007541
TT8,10042772,syncope,10007541
TT6,10042772,fainting spells,10007541
TT1,10042772,syncope,10007541
TT5,10042772,fainting,10007541
TT2,10043071,fast and slow heartbeat,10007541
TT18,10043071,elevated heart rate,10007541
TT3,10043071,rapid heart beat,10007541
TT3,10043071,my heart rate jumped to 106,10007541
TT6,10043071,tachycardia,10007541
TT12,10043071,increased heart rate,10007541
TT7,10043071,tachycardia,10007541
TT3,10043071,increase my heart rate,10007541
TT7,10050582,right ventricular was mildly dilated,10007541
TT6,10052337,stage 1 diastolic dysfunction,10007541
TT4,10052337,diastolic dysfunction,10007541
TT7,10055917,"edema-swelling of the hands, feet, legs",10007541
TT1,10055920,edema of fingers and face,10007541
TT7,10058204,Edema of hands,10007541
TT3,10067673,leaky heart valves,10007541
TT1,10019246,Deafness,10013993
TT3,10023567,labyrinthitis,10013993
TT8,10031304,ear aches,10013993
TT12,10039995,plugged ears,10013993
TT1,10047340,Vertigo,10013993
TT1,10047340,vertigo,10013993
TT2,10047340,vertigo,10013993
TT4,10047340,vertigo like attacks,10013993
TT8,10047340,VERTIGO,10013993
TT7,10047340,severe vertigo,10013993
TT2,10047340,vertigo,10013993
TT2,10047340,spinning head,10013993
TT1,10047340,vertigo,10013993
TT4,10047340,vertigo,10013993
TT7,10047340,vertigo,10013993
TT2,10047340,vertigo,10013993
TT11,10047340,vertigo,10013993
TT3,10047340,vertgo,10013993
TT1,10047340,Extreme vertigo,10013993
TT6,10047340,VERTIGO LIKE SYMPTONS,10013993
TT3,10047340,VERTIGO,10013993
TT4,10047340,vertigo,10013993
TT14,10047340,vertigo,10013993
TT2,10047340,vertigo,10013993
TT10,10047340,vertigo,10013993
TT15,10047340,VERTIGO,10013993
TT11,10047340,vertigo,10013993
TT2,10047340,room spinning,10013993
TT10,10047340,vertigo like attack,10013993
TT3,10047340,VERTIGO LIKE EPISODES,10013993
TT4,10018498,goiter,10014698
TT8,10067585,Type II Diabetes,10014698
TT21,10067585,TYPE II DIABETES BECAME UNCONTROLLED,10014698
TT24,10005159,eye muscle spasms,10015919
TT1,10005886,blurr vision,10015919
TT1,10005886,fuzzy vision,10015919
TT1,10005886,Blury vision,10015919
TT1,10005886,Blured vision,10015919
TT1,10005886,Blurred vision,10015919
TT1,10005886,Blurred vision,10015919
TT1,10005886,blurred vision,10015919
TT1,10005886,blurring eyesight,10015919
TT1,10005886,Very blurred vision,10015919
TT1,10005886,very very blurry vision,10015919
TT1,10005886,Eye sight appeared foggy,10015919
TT6,10005886,blurred vision,10015919
TT9,10005886,Blurred vision,10015919
TT5,10005886,blured vision,10015919
TT9,10005886,blurred vision,10015919
TT7,10005886,blurred vision,10015919
TT5,10005886,blurred vision,10015919
TT8,10005886,blurred vision,10015919
TT10,10005886,blurred vision,10015919
TT4,10005886,Blurred vision,10015919
TT12,10005886,blurred vision,10015919
TT1,10005886,blurred vision,10015919
TT6,10005886,blurred vision,10015919
TT2,10005886,very very blurry vision,10015919
TT4,10005886,blurry vision,10015919
TT3,10005886,blurring vision,10015919
TT11,10005886,blurred vison,10015919
TT3,10005886,blurry vision,10015919
TT6,10005886,vision is so blurry,10015919
TT2,10005886,little blurred vision,10015919
TT2,10005886,blurry eyesight,10015919
TT3,10005886,blurred vision,10015919
TT4,10005886,slightly blurred vision,10015919
TT3,10005886,foggy vision,10015919
TT2,10005886,very blurry eyesight,10015919
TT17,10005886,eyes get blury,10015919
TT3,10005888,vision close up is blurry,10015919
TT8,10005888,vision became blurry,10015919
TT5,10006786,Burning sensations in neck,10015919
TT2,10007739,cataract,10015919
TT23,10013778,dry eyes,10015919
TT5,10013778,dry eyes,10015919
TT8,10013778,dry eyes,10015919
TT5,10013778,dry eyes,10015919
TT3,10013778,extremely dry eyes,10015919
TT6,10013778,dry eyes,10015919
TT4,10013778,eyes are so dry,10015919
TT1,10015916,Eye problem,10015919
TT1,10015916,eye problems,10015919
TT3,10015916,eye trouble,10015919
TT4,10015958,eye pain,10015919
TT7,10015958,eyes hurt,10015919
TT1,10016008,EYE HEAVY,10015919
TT5,10016008,heaviness in eyes,10015919
TT11,10024881,diminished eyesight,10015919
TT5,10024881,decreased eye sight,10015919
TT8,10024933,partial tempoary loss of sight one eye,10015919
TT2,10036792,Vision severe impairment,10015919
TT14,10039729,blind spot,10015919
TT1,10045178,tunnel vision,10015919
TT3,10047522,sudden loss of vision,10015919
TT9,10047528,trouble focusing while reading,10015919
TT1,10047543,Loss of Vison,10015919
TT1,10047543,vision problems,10015919
TT3,10047543,eye sight changes,10015919
TT5,10047543,Vision is giving me problems,10015919
TT4,10047543,vision problems,10015919
TT8,10047543,eyesight has changed,10015919
TT9,10047543,vision problems,10015919
TT3,10047543,vision problems,10015919
TT4,10047543,vision problems,10015919
TT11,10047543,vision problems,10015919
TT10,10047543,vision problems,10015919
TT2,10047543,at times felt that I'm going blind,10015919
TT2,10047543,vision problems,10015919
TT2,10047543,eye sight changes,10015919
TT3,10047543,at times felt like i'm going blind,10015919
TT5,10047543,vision problems - seeing two or three of everything,10015919
TT17,10047543,eyesight problems,10015919
TT3,10047543,vision problems,10015919
TT5,10047543,finger pins and needles,10015919
TT7,10047543,eyesight has changed,10015919
TT3,10047543,visual disturbances,10015919
TT3,10047543,visual deficits,10015919
TT2,10047543,vision problems,10015919
TT7,10047571,vision impaired,10015919
TT11,10047571,Sight loss,10015919
TT8,10047571,slip in vision,10015919
TT3,10047848,eyes running,10015919
TT5,10047848,watery,10015919
TT6,10048972,eye hemorrhages,10015919
TT6,10049061,Vision reduced,10015919
TT10,10049755,sight gets tired,10015919
TT2,10059096,blood vessels in eye burst,10015919
TT8,10059096,eyes are bloodshot,10015919
TT7,10065556,PARTIAL LOSS OF SIGHT,10015919
TT4,10000055,bowel/uterine cramping,10017947
TT1,10000055,Abdominal cramps,10017947
TT1,10000055,abdominal cramping,10017947
TT6,10000055,abdominal cramps and pain,10017947
TT10,10000055,abdominal cramps,10017947
TT7,10000055,intestinal/stomach pain,10017947
TT2,10000055,abdominal cramps,10017947
TT8,10000055,abdominal cramps,10017947
TT4,10000055,severe colon cramping,10017947
TT13,10000055,abdominal cramps,10017947
TT2,10000055,intestinal pain,10017947
TT7,10000055,abominal cramps,10017947
TT4,10000059,abdominal pressure,10017947
TT17,10000059,abdominal discomfort,10017947
TT1,10000060,Abdominal distention - feel full,10017947
TT3,10000061,"stomach is bloated, with excess gas",10017947
TT13,10000061,belly blew up,10017947
TT1,10000081,Abdominal pain,10017947
TT1,10000081,abdominal pain,10017947
TT1,10000081,Abdominal pain,10017947
TT2,10000081,abdominal pain,10017947
TT9,10000081,abdominal pain,10017947
TT6,10000081,abdominal pain,10017947
TT2,10000081,TERRIBLE abdominal pain,10017947
TT6,10000081,constant soreness in abdomen,10017947
TT5,10000081,severe stomach pain,10017947
TT1,10000081,abdominal pains,10017947
TT3,10000081,lower abdominal pain,10017947
TT2,10000081,abdominal pain,10017947
TT4,10000081,abdominal pain,10017947
TT4,10000081,abdominal pain,10017947
TT3,10000081,abdominal pain,10017947
TT5,10000081,abdominal pain,10017947
TT3,10000081,abdominal pain,10017947
TT4,10000081,pain in my stomach,10017947
TT1,10000081,abdominal pain,10017947
TT3,10000081,abdominal pain,10017947
TT9,10000095,extreme abdominal issues,10017947
TT14,10000095,abdominal problems,10017947
TT1,10000479,Acid Reflux,10017947
TT2,10000479,severe acid reflux,10017947
TT1,10000479,acid reflux,10017947
TT3,10000479,affecting my stomach(acid reflux),10017947
TT7,10000479,acid reflux,10017947
TT2,10000479,acidic bile in my mouth,10017947
TT21,10000479,acid reflux,10017947
TT7,10000479,acid reflux,10017947
TT4,10000479,acid reflux,10017947
TT9,10000479,acid reflux-type symptoms,10017947
TT8,10000479,acidic bile at the back of my throat,10017947
TT6,10000479,acid reflux,10017947
TT1,10000762,perforated ulcer,10017947
TT3,10002959,canker sores,10017947
TT2,10002959,canker sores,10017947
TT9,10004065,bad taste in mouth,10017947
TT6,10004222,increased belching,10017947
TT2,10004977,stool was black,10017947
TT5,10005215,blisters in my mouth,10017947
TT1,10005265,Bloating,10017947
TT2,10005265,bloating,10017947
TT9,10005265,bloating,10017947
TT17,10005265,bloating,10017947
TT3,10005265,bloating,10017947
TT3,10005265,bloated,10017947
TT20,10005265,bloating,10017947
TT3,10005265,bloating,10017947
TT6,10005265,bloating,10017947
TT8,10005265,bloating,10017947
TT4,10005265,bloating,10017947
TT3,10005265,Bloated,10017947
TT4,10005265,terrible bloating,10017947
TT2,10005265,bloating,10017947
TT13,10005265,bloating,10017947
TT6,10005265,Bloated,10017947
TT8,10005265,bloating,10017947
TT3,10005265,bloating,10017947
TT8,10005265,bloat,10017947
TT12,10005265,bloating,10017947
TT2,10005265,bloating,10017947
TT6,10005265,bloating,10017947
TT3,10005265,bloated,10017947
TT4,10005265,bloating,10017947
TT7,10005265,bloating,10017947
TT3,10005265,bloating,10017947
TT5,10005265,bloating,10017947
TT9,10005265,bloating,10017947
TT9,10005265,bloated,10017947
TT6,10005265,bloated,10017947
TT6,10005265,bloating,10017947
TT3,10005265,bloating,10017947
TT12,10005265,bloating,10017947
TT2,10005265,bloating,10017947
TT4,10006051,dysfunctional bowel,10017947
TT7,10006785,Burning sensations in upper chest,10017947
TT1,10006793,Burning of tongue,10017947
TT3,10006804,Burping,10017947
TT6,10006804,constant burping,10017947
TT3,10009887,collitis,10017947
TT10,10009887,colitis,10017947
TT1,10010774,Constipation,10017947
TT2,10010774,constipation,10017947
TT4,10010774,constipation,10017947
TT7,10010774,Constipation,10017947
TT2,10010774,constipated,10017947
TT1,10010774,constipation,10017947
TT7,10010774,constipation,10017947
TT6,10010774,Constipation,10017947
TT2,10010774,constipation,10017947
TT2,10010774,CONSTIPATION,10017947
TT5,10010774,constipation,10017947
TT2,10010774,constipation,10017947
TT5,10010774,constipation,10017947
TT2,10010774,constipation,10017947
TT5,10010774,constipation,10017947
TT12,10010774,Constipation,10017947
TT6,10010774,constipated,10017947
TT6,10010774,constipation,10017947
TT16,10010774,Constipation,10017947
TT7,10010774,constipation,10017947
TT7,10010774,constipation,10017947
TT3,10010774,constipation,10017947
TT2,10010774,constipation,10017947
TT8,10010774,constipitation,10017947
TT4,10010774,constipated,10017947
TT5,10010774,constipation,10017947
TT2,10010774,constipation,10017947
TT10,10010774,constipated,10017947
TT16,10010774,constipated,10017947
TT4,10010774,constipation,10017947
TT2,10010774,constipation,10017947
TT9,10010774,Constipation,10017947
TT6,10010774,constipation,10017947
TT5,10010774,constipation,10017947
TT2,10010774,Constipation,10017947
TT1,10012735,Diarrhea,10017947
TT1,10012735,Diarrhea,10017947
TT9,10012735,Diarrehea,10017947
TT1,10012735,diarrhea,10017947
TT3,10012735,diarrhea,10017947
TT4,10012735,diarrhea,10017947
TT1,10012735,diarrhea,10017947
TT1,10012735,diarrhea,10017947
TT1,10012735,diahrea,10017947
TT1,10012735,diarrhoea,10017947
TT1,10012735,SEVERE diarrhea,10017947
TT2,10012735,Diarrhea,10017947
TT2,10012735,diarrhea,10017947
TT2,10012735,diahrrea,10017947
TT2,10012735,diarrhea,10017947
TT6,10012735,diarrhea,10017947
TT3,10012735,diarrhea,10017947
TT7,10012735,diarreha,10017947
TT3,10012735,diarrhea,10017947
TT2,10012735,diarea,10017947
TT6,10012735,diarhhea,10017947
TT1,10012735,massive diarrhea,10017947
TT4,10012735,diarrhoa,10017947
TT1,10012735,diarreah,10017947
TT6,10012735,diarria,10017947
TT2,10012735,diarrhea,10017947
TT5,10012735,diarrhea,10017947
TT8,10012735,diarrhea,10017947
TT3,10012735,diarrhea,10017947
TT8,10012735,diarrhea,10017947
TT2,10012735,diarrhea,10017947
TT17,10012735,diarrhea,10017947
TT3,10012735,diarrhea,10017947
TT2,10012735,diarea,10017947
TT2,10012735,diarrhea,10017947
TT1,10012735,diarrhea,10017947
TT14,10012735,direar,10017947
TT3,10012735,diarrea,10017947
TT4,10012735,Diarhea,10017947
TT2,10012735,Diarreha,10017947
TT1,10012735,diarrhoea,10017947
TT5,10012735,bathroom with the runs,10017947
TT14,10012735,diarhea,10017947
TT3,10012735,diarrhea,10017947
TT4,10012735,diarrhea,10017947
TT7,10012735,diarrhea,10017947
TT7,10012735,diarrhea,10017947
TT3,10012735,diahorea,10017947
TT4,10012735,diarrhea,10017947
TT8,10012735,diarrhea,10017947
TT8,10012735,diarrhea,10017947
TT3,10012735,diahhrea,10017947
TT4,10012735,diarrhea,10017947
TT2,10012735,diahrea,10017947
TT1,10012735,diarrhea,10017947
TT1,10012735,diarrhea,10017947
TT13,10012735,brown water,10017947
TT2,10012735,diarrhea,10017947
TT8,10012735,diarrhea,10017947
TT1,10012735,diarrhea,10017947
TT1,10012735,diarrhea,10017947
TT3,10012735,diarrhea,10017947
TT3,10012735,Diarhea,10017947
TT5,10012735,dioreaha,10017947
TT1,10012735,diarrhea,10017947
TT5,10012735,diarrhea,10017947
TT2,10012735,Diarrhea,10017947
TT2,10012735,diarrhea,10017947
TT5,10012735,diarrhea,10017947
TT2,10012735,diarrhoea,10017947
TT2,10012735,diarreah,10017947
TT1,10012735,diarrhea,10017947
TT13,10012735,diaharrea,10017947
TT2,10012735,dioreah,10017947
TT1,10012735,diarrhea,10017947
TT17,10013538,bouts of diverticulitis,10017947
TT10,10013781,dry mouth,10017947
TT6,10013781,dry mouth,10017947
TT1,10013781,Dry mouth,10017947
TT2,10013781,dry mouth,10017947
TT2,10013781,dry mouth,10017947
TT8,10013781,dry mouth,10017947
TT2,10013781,dry throat and mouth,10017947
TT1,10013781,Extremely dry mouth,10017947
TT3,10013781,dry mouth,10017947
TT1,10013781,dry mouth,10017947
TT8,10013950,dysphagia,10017947
TT18,10015026,burning in my stomach,10017947
TT1,10015026,burning my esophagus,10017947
TT1,10016766,Flatulence,10017947
TT1,10016766,flatulence,10017947
TT1,10016766,HORRIBLE GAS,10017947
TT1,10016766,General fatigue,10017947
TT1,10016766,mild flatuelence,10017947
TT1,10016766,General depression,10017947
TT1,10016766,gas,10017947
TT1,10016766,gas,10017947
TT2,10016766,gas,10017947
TT1,10016766,gas,10017947
TT7,10016766,Lots of gas,10017947
TT1,10016766,gas/wind,10017947
TT1,10016766,gas/wind,10017947
TT1,10016766,gas/wind,10017947
TT5,10016766,GI difficulties,10017947
TT1,10016766,mild flatulance,10017947
TT2,10016766,little gas,10017947
TT3,10016766,gas,10017947
TT5,10016766,Big time flatulence,10017947
TT1,10016766,gas/wind,10017947
TT2,10016766,general malaise,10017947
TT9,10016766,genitals and lips excruciating,10017947
TT3,10016766,bad gas,10017947
TT18,10016766,gas,10017947
TT3,10016766,gas,10017947
TT4,10016766,Gastrointestinal problems,10017947
TT8,10016766,flatulance,10017947
TT8,10016766,general muscle weakness,10017947
TT3,10016766,GI hemmorage,10017947
TT21,10016766,gas,10017947
TT2,10016766,Gas,10017947
TT5,10016766,general malaise,10017947
TT5,10016766,Gas,10017947
TT3,10016766,Excessive gas,10017947
TT4,10016766,gass,10017947
TT4,10016766,abdominal gas,10017947
TT5,10016766,Gas,10017947
TT1,10016766,general weakness,10017947
TT10,10016766,windy,10017947
TT8,10016766,general degradation,10017947
TT6,10016766,general feeling of weakness,10017947
TT6,10016766,geneal aches and pains,10017947
TT4,10016766,gas,10017947
TT2,10016766,geting bad swets,10017947
TT9,10016766,Flatulance,10017947
TT4,10016766,gas,10017947
TT2,10016766,flatulence,10017947
TT7,10016766,gassy,10017947
TT2,10016766,gas,10017947
TT3,10016766,gastric upsets,10017947
TT2,10016766,general weak feeling overall,10017947
TT7,10016766,gas,10017947
TT4,10016766,stomach gas,10017947
TT7,10016766,gas,10017947
TT16,10016766,Uncontrollable gas,10017947
TT5,10016766,gas,10017947
TT2,10016766,flatulence,10017947
TT4,10016766,gas,10017947
TT8,10016766,general malaise,10017947
TT14,10016766,flatulence,10017947
TT2,10016766,gas,10017947
TT10,10016766,Severe gas,10017947
TT6,10016766,gas,10017947
TT7,10016766,gas,10017947
TT4,10016766,gas,10017947
TT2,10016766,flatulence,10017947
TT16,10016766,gas,10017947
TT13,10016766,gas,10017947
TT1,10016766,gas,10017947
TT7,10016766,gas,10017947
TT3,10016766,gas,10017947
TT8,10016766,Extreme gas in stomach and intestines,10017947
TT8,10016766,gas,10017947
TT4,10016766,gas,10017947
TT11,10016766,GERD,10017947
TT7,10016766,get tired vry easily,10017947
TT11,10016766,gas,10017947
TT5,10016766,gas,10017947
TT4,10016766,flatulence,10017947
TT7,10016766,glossitis,10017947
TT5,10016766,GI bleed,10017947
TT8,10016766,gas,10017947
TT1,10016766,gas,10017947
TT6,10016766,GI distress,10017947
TT10,10016766,gastro problem,10017947
TT4,10016766,gas,10017947
TT5,10016766,excessive gas,10017947
TT12,10016766,abdominal gas,10017947
TT12,10016766,general feeling of malais,10017947
TT2,10016766,gas,10017947
TT4,10016766,gas,10017947
TT5,10016766,extreme gas,10017947
TT10,10016766,general weakness in hands,10017947
TT2,10016766,gas,10017947
TT5,10016766,wind,10017947
TT3,10016766,general stomach upset feeling,10017947
TT1,10016766,constant gas,10017947
TT9,10016766,glossitis,10017947
TT10,10016766,gastric bleed,10017947
TT2,10016766,general muscle soreness,10017947
TT7,10016766,gas,10017947
TT17,10016766,gas,10017947
TT4,10016766,gas,10017947
TT6,10016766,gas,10017947
TT1,10016766,gassy abdominal cramping,10017947
TT2,10016766,Gasto discomfort,10017947
TT8,10016766,Gas,10017947
TT2,10016766,general overal weakness,10017947
TT6,10016766,General Fatigue,10017947
TT15,10016766,General weakness in my feet,10017947
TT16,10016766,General weakness in my calves,10017947
TT17,10016766,General weakness in my hands,10017947
TT5,10016766,gas,10017947
TT10,10016766,gets tired a lot,10017947
TT1,10016766,Gas,10017947
TT6,10016766,gastro/ent,10017947
TT1,10016766,gas,10017947
TT5,10016766,generaly feeling unwell like walking in a daze (Zombie like),10017947
TT4,10016766,gas,10017947
TT3,10016766,windy,10017947
TT4,10016766,gastric pain,10017947
TT17,10016767,diarreah cramping,10017947
TT6,10016767,gas pains,10017947
TT2,10016767,gas pains in abdomen,10017947
TT3,10016767,gas pains in back,10017947
TT7,10016767,gas pains around my abdomen,10017947
TT6,10016767,gas pains back,10017947
TT7,10017822,STOMACH ULCERS,10017947
TT7,10017822,ulceration of stomach,10017947
TT3,10017822,STOMACH ULCER,10017947
TT6,10018011,major gastrointestinal problems,10017947
TT3,10018011,abdominal flu symptoms,10017947
TT4,10018279,gum trouble,10017947
TT8,10018292,gum infections,10017947
TT2,10018386,"sore, tingly tongue(Glossitis)",10017947
TT5,10018836,blood in stool,10017947
TT2,10018836,blood in bowel movements,10017947
TT6,10018836,blood in my stools,10017947
TT5,10018836,passing blood and clots with stoals,10017947
TT3,10018836,blood in my stool,10017947
TT4,10019022,hemorrhoids,10017947
TT14,10019022,hemorrhoids,10017947
TT2,10019326,heartburn,10017947
TT1,10019326,Heartburn,10017947
TT2,10019326,Heartburn,10017947
TT4,10019326,heartburn in back of throat,10017947
TT6,10019326,heartburn,10017947
TT5,10019326,heartburn,10017947
TT11,10019326,heartburn,10017947
TT2,10019326,heartburn,10017947
TT1,10021706,Indigestion,10017947
TT1,10021706,Indigestion,10017947
TT5,10021706,indigestion,10017947
TT6,10021706,indigestion,10017947
TT4,10021706,indigestion,10017947
TT6,10021706,indigestion,10017947
TT3,10021706,occasional indigestion,10017947
TT4,10021706,indigestion,10017947
TT12,10021706,indigestion,10017947
TT6,10021706,indigestion,10017947
TT10,10021707,indegestion,10017947
TT2,10024840,loose stools,10017947
TT6,10024840,loose stools,10017947
TT3,10024840,loose stools,10017947
TT5,10024840,loose stools,10017947
TT3,10024840,loose stool,10017947
TT2,10024840,loose stools,10017947
TT6,10024840,loose bowels,10017947
TT1,10024940,Lower gut pain,10017947
TT4,10024940,shooting lower abdominal pains,10017947
TT5,10024940,sharp unbearable cramping pains in lower gut,10017947
TT7,10024940,severe lower abdominal pain/cramping,10017947
TT1,10028813,severe nausea,10017947
TT1,10028813,Stomach queasy,10017947
TT6,10028813,nausea,10017947
TT1,10028813,Naseua,10017947
TT1,10028813,nausea,10017947
TT1,10028813,nausea,10017947
TT1,10028813,nausea,10017947
TT2,10028813,nausea,10017947
TT3,10028813,nausea,10017947
TT1,10028813,nausea,10017947
TT5,10028813,nausea,10017947
TT4,10028813,nausea,10017947
TT7,10028813,nausea,10017947
TT1,10028813,slight nausea,10017947
TT6,10028813,nausea,10017947
TT1,10028813,light nausea,10017947
TT6,10028813,nausea,10017947
TT5,10028813,nausea,10017947
TT2,10028813,nausea,10017947
TT1,10028813,nausea,10017947
TT5,10028813,nausea,10017947
TT2,10028813,nauseated,10017947
TT3,10028813,Nausea,10017947
TT6,10028813,nausia,10017947
TT2,10028813,nauseous,10017947
TT5,10028813,nausea,10017947
TT6,10028813,Nausea,10017947
TT7,10028813,nausea,10017947
TT5,10028813,nausea,10017947
TT1,10028813,nausea,10017947
TT13,10028813,nausea,10017947
TT2,10028813,wanted to vomit,10017947
TT3,10028813,nausea,10017947
TT1,10028813,nausea,10017947
TT2,10028813,nausea,10017947
TT2,10028813,slight nausea,10017947
TT1,10028813,nausea,10017947
TT12,10028813,Nausea,10017947
TT9,10028813,nausia,10017947
TT3,10028813,nausea,10017947
TT8,10028813,nausea,10017947
TT4,10028813,nauseous,10017947
TT4,10028813,nausea,10017947
TT4,10028813,nausea,10017947
TT3,10028813,nausea,10017947
TT5,10028813,nausea,10017947
TT7,10028813,nauseous,10017947
TT1,10028813,EXTREME nausea,10017947
TT3,10028813,nausea,10017947
TT12,10028813,mild nausea,10017947
TT4,10028813,nausea,10017947
TT4,10028813,nausea,10017947
TT2,10028813,queasiness,10017947
TT21,10028813,nausea,10017947
TT1,10028813,nausea,10017947
TT4,10028813,nausea,10017947
TT4,10028813,nausea,10017947
TT2,10028813,nausea,10017947
TT2,10028813,Nausea,10017947
TT5,10028813,nausea,10017947
TT3,10028813,nausea,10017947
TT4,10033401,massive gas cramps,10017947
TT10,10033401,stomach gas and intense pain,10017947
TT3,10033407,Hunger pangs,10017947
TT5,10033407,hunger pangs,10017947
TT1,10033407,hungry feeling,10017947
